word,meaning,status,lessonNumber,tags,partOfSpeech,audioWordFilename,audioMeaningFilename,pinyin,source,notes,seenCount,correctCount,wrongCount,listenedSeconds,lastReviewedAt
玩家,player,known,24,LMS domain;clip-pack;LMS clip pack,,audio/words/玩家.mp3,audio/meanings/player.mp3,wán jiā,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:42:17.989Z
新手,newbie,familiar,24,LMS domain;clip-pack;LMS clip pack,,audio/words/新手.mp3,audio/meanings/newbie.mp3,xīn shǒu,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:42:20.109Z
高手,expert,familiar,24,LMS domain;clip-pack;LMS clip pack,,audio/words/高手.mp3,audio/meanings/expert.mp3,gāo shǒu,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:42:12.412Z
等级,level,familiar,24,LMS domain;clip-pack;LMS clip pack,,audio/words/等级.mp3,audio/meanings/level.mp3,děng jí,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:42:09.460Z
经验,experience points,new,25,LMS domain;clip-pack;LMS clip pack,,audio/words/经验.mp3,audio/meanings/experience-points.mp3,jīng yàn,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,
技能,skill,familiar,25,LMS domain;clip-pack;LMS clip pack,,audio/words/技能.mp3,audio/meanings/skill.mp3,jì néng,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:42:32.148Z
任务,quest,familiar,25,LMS domain;clip-pack;LMS clip pack,,audio/words/任务.mp3,audio/meanings/quest.mp3,rèn wu,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:42:43.653Z
奖励,reward,new,25,LMS domain;clip-pack;LMS clip pack,,audio/words/奖励.mp3,audio/meanings/reward.mp3,jiǎng lì,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,
金币,gold coin,familiar,25,LMS domain;clip-pack;LMS clip pack,,audio/words/金币.mp3,audio/meanings/gold-coin.mp3,jīn bì,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:42:36.574Z
银币,silver coin,new,26,LMS domain;clip-pack;LMS clip pack,,audio/words/银币.mp3,audio/meanings/silver-coin.mp3,yín bì,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,
铜币,copper coin,new,26,LMS domain;clip-pack;LMS clip pack,,audio/words/铜币.mp3,audio/meanings/copper-coin.mp3,tóng bì,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,
债,debt,new,26,LMS domain;clip-pack;LMS clip pack,,audio/words/债.mp3,audio/meanings/debt.mp3,zhài,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,
利息,interest,new,26,LMS domain;clip-pack;LMS clip pack,,audio/words/利息.mp3,audio/meanings/interest.mp3,lì xī,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,
生意,business,new,26,LMS domain;clip-pack;LMS clip pack,,audio/words/生意.mp3,audio/meanings/business.mp3,shēng yì,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,
工资,wages,familiar,27,LMS domain;clip-pack;LMS clip pack,,audio/words/工资.mp3,audio/meanings/wages.mp3,gōng zī,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:42:55.395Z
机器,machine,familiar,27,LMS domain;clip-pack;LMS clip pack,,audio/words/机器.mp3,audio/meanings/machine.mp3,jī qì,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:42:58.124Z
胶囊,capsule,new,27,LMS domain;clip-pack;LMS clip pack,,audio/words/胶囊.mp3,audio/meanings/capsule.mp3,jiāo náng,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,
王国,kingdom,known,27,LMS domain;clip-pack;LMS clip pack,,audio/words/王国.mp3,audio/meanings/kingdom.mp3,wáng guó,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:43:09.477Z
市场,market,known,27,LMS domain;clip-pack;LMS clip pack,,audio/words/市场.mp3,audio/meanings/market.mp3,shì chǎng,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:43:02.348Z
训练场,training hall,familiar,28,LMS domain;clip-pack;LMS clip pack,,audio/words/训练场.mp3,audio/meanings/training-hall.mp3,xùn liàn chǎng,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:43:36.076Z
稻草人,scarecrow,known,28,LMS domain;clip-pack;LMS clip pack,,audio/words/稻草人.mp3,audio/meanings/scarecrow.mp3,dào cǎo rén,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:43:14.531Z
木剑,wooden sword,known,28,LMS domain;clip-pack;LMS clip pack,,audio/words/木剑.mp3,audio/meanings/wooden-sword.mp3,mù jiàn,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:43:22.065Z
剑,sword,familiar,28,LMS domain;clip-pack;LMS clip pack,,audio/words/剑.mp3,audio/meanings/sword.mp3,jiàn,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:43:20.010Z
盾牌,shield,new,28,LMS domain;clip-pack;LMS clip pack,,audio/words/盾牌.mp3,audio/meanings/shield.mp3,dùn pái,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,
盔甲,armor,new,29,LMS domain;clip-pack;LMS clip pack,,audio/words/盔甲.mp3,audio/meanings/armor.mp3,kuī jiǎ,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,
药,medicine,familiar,29,LMS domain;clip-pack;LMS clip pack,,audio/words/药.mp3,audio/meanings/medicine.mp3,yào,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:43:47.258Z
医院,hospital,known,29,LMS domain;clip-pack;LMS clip pack,,audio/words/医院.mp3,audio/meanings/hospital.mp3,yī yuàn,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:19:50.505Z
工厂,factory,familiar,29,LMS domain;clip-pack;LMS clip pack,,audio/words/工厂.mp3,audio/meanings/factory.mp3,gōng chǎng,LMS clip pack,"Core Legendary Moonlight Sculptor, game, work, money, and sculpting vocabulary.",0,0,0,0,2026-05-14T13:43:38.318Z
伤口,wound,familiar,29,Concrete story noun;clip-pack;LMS clip pack,,audio/words/伤口.mp3,audio/meanings/wound.mp3,shāng kǒu,LMS clip pack,右手还有一个新的伤口。,0,0,0,0,2026-05-14T13:43:44.843Z
动作,movement; action,known,30,Concrete story noun;clip-pack;LMS clip pack,,audio/words/动作.mp3,audio/meanings/movement;-action.mp3,dòng zuò,LMS clip pack,他站在木头人前面，反复练同一个动作。,0,0,0,0,2026-05-14T13:43:56.637Z
线索,clue,new,30,Concrete story noun;clip-pack;LMS clip pack,,audio/words/线索.mp3,audio/meanings/clue.mp3,xiàn suǒ,LMS clip pack,他觉得真正的线索一定早就说完了。,0,0,0,0,
表面,surface; outward appearance,known,30,Concrete story noun;clip-pack;LMS clip pack,,audio/words/表面.mp3,audio/meanings/surface;-outward-appearance.mp3,biǎo miàn,LMS clip pack,真正有用的东西，不一定会在表面上写出来。,0,0,0,0,2026-05-14T13:16:49.385Z
手指,finger,known,30,Concrete story noun;clip-pack;LMS clip pack,,audio/words/手指.mp3,audio/meanings/finger.mp3,shǒu zhǐ,LMS clip pack,他的手指刚碰上去，就马上收回来。,0,0,0,0,2026-05-14T13:44:00.176Z
表情,expression,familiar,30,Concrete story noun;clip-pack;LMS clip pack,,audio/words/表情.mp3,audio/meanings/expression.mp3,biǎo qíng,LMS clip pack,他只想先把一个小小的表情做对。,0,0,0,0,2026-05-14T13:43:51.266Z
笑脸,smiling face,known,31,Concrete story noun;clip-pack;LMS clip pack,,audio/words/笑脸.mp3,audio/meanings/smiling-face.mp3,xiào liǎn,LMS clip pack,他觉得笑脸看起来很简单。,0,0,0,0,2026-05-14T13:45:29.835Z
镜子,mirror,new,31,Concrete story noun;clip-pack;LMS clip pack,,audio/words/镜子.mp3,audio/meanings/mirror.mp3,jìng zi,LMS clip pack,过了一会儿，他拿来一面小镜子。,0,0,0,0,
台灯,desk lamp,familiar,31,Concrete story noun;clip-pack;LMS clip pack,,audio/words/台灯.mp3,audio/meanings/desk-lamp.mp3,tái dēng,LMS clip pack,只有一盏小台灯还亮着。,0,0,0,0,2026-05-14T13:45:25.131Z
本钱,cost; original expense,new,31,Concrete story noun;clip-pack;LMS clip pack,,audio/words/本钱.mp3,audio/meanings/cost;-original-expense.mp3,běn qián,LMS clip pack,他先在心里算了一下本钱。,0,0,0,0,
步骤,step; stage,new,31,Concrete story noun;clip-pack;LMS clip pack,,audio/words/步骤.mp3,audio/meanings/step;-stage.mp3,bù zhòu,LMS clip pack,杂草以前最不喜欢这个步骤。,0,0,0,0,
目的,purpose,known,32,Concrete story noun;clip-pack;LMS clip pack,,audio/words/目的.mp3,audio/meanings/purpose.mp3,mù dì,LMS clip pack,因为做了不卖，好像就没有目的。,0,0,0,0,2026-05-14T13:45:40.520Z
护士,nurse,new,32,Concrete story noun;clip-pack;LMS clip pack,,audio/words/护士.mp3,audio/meanings/nurse.mp3,hù shi,LMS clip pack,"Concrete scene vocabulary for homes, markets, bodies, tools, places, and objects.",0,0,0,0,
店主,shopkeeper,known,32,Concrete story noun;clip-pack;LMS clip pack,,audio/words/店主.mp3,audio/meanings/shopkeeper.mp3,diàn zhǔ,LMS clip pack,"Concrete scene vocabulary for homes, markets, bodies, tools, places, and objects.",0,0,0,0,2026-05-14T13:45:32.922Z
商人,merchant,known,32,Concrete story noun;clip-pack;LMS clip pack,,audio/words/商人.mp3,audio/meanings/merchant.mp3,shāng rén,LMS clip pack,"Concrete scene vocabulary for homes, markets, bodies, tools, places, and objects.",0,0,0,0,2026-05-14T13:45:42.923Z
工人,worker,known,32,Concrete story noun;clip-pack;LMS clip pack,,audio/words/工人.mp3,audio/meanings/worker.mp3,gōng rén,LMS clip pack,"Concrete scene vocabulary for homes, markets, bodies, tools, places, and objects.",0,0,0,0,2026-05-14T13:45:35.307Z
老板,boss,familiar,33,Concrete story noun;clip-pack;LMS clip pack,,audio/words/老板.mp3,audio/meanings/boss.mp3,lǎo bǎn,LMS clip pack,"Concrete scene vocabulary for homes, markets, bodies, tools, places, and objects.",0,0,0,0,2026-05-14T13:45:45.121Z
战士,warrior,familiar,33,Concrete story noun;clip-pack;LMS clip pack,,audio/words/战士.mp3,audio/meanings/warrior.mp3,zhàn shì,LMS clip pack,"Concrete scene vocabulary for homes, markets, bodies, tools, places, and objects.",0,0,0,0,2026-05-14T13:45:54.439Z
骑士,knight,familiar,33,Concrete story noun;clip-pack;LMS clip pack,,audio/words/骑士.mp3,audio/meanings/knight.mp3,qí shì,LMS clip pack,"Concrete scene vocabulary for homes, markets, bodies, tools, places, and objects.",0,0,0,0,2026-05-14T13:45:50.473Z
士兵,soldier,known,33,Concrete story noun;clip-pack;LMS clip pack,,audio/words/士兵.mp3,audio/meanings/soldier.mp3,shì bīng,LMS clip pack,"Concrete scene vocabulary for homes, markets, bodies, tools, places, and objects.",0,0,0,0,2026-05-14T13:45:52.747Z
女仆,maid,new,33,Concrete story noun;clip-pack;LMS clip pack,,audio/words/女仆.mp3,audio/meanings/maid.mp3,nǚ pú,LMS clip pack,"Concrete scene vocabulary for homes, markets, bodies, tools, places, and objects.",0,0,0,0,
热闹,lively,new,34,Description / adverb;clip-pack;LMS clip pack,,audio/words/热闹.mp3,audio/meanings/lively.mp3,rè nào,LMS clip pack,杂草进入皇家之路以后，没有先去找热闹的地方，也没有急着去做简单任务。,0,0,0,0,
愣住,to be stunned,familiar,34,Description / adverb;clip-pack;LMS clip pack,,audio/words/愣住.mp3,audio/meanings/to-be-stunned.mp3,lèng zhù,LMS clip pack,这句话让杂草愣住了。,0,0,0,0,2026-05-14T13:46:02.376Z
忽然,suddenly,known,34,Description / adverb;clip-pack;LMS clip pack,,audio/words/忽然.mp3,audio/meanings/suddenly.mp3,hū rán,LMS clip pack,但当他真的站起来准备离开时，他忽然想到自己在训练场的日子。,0,0,0,0,2026-05-14T13:45:59.526Z
锋利,sharp,new,34,Description / adverb;clip-pack;LMS clip pack,,audio/words/锋利.mp3,audio/meanings/sharp.mp3,fēng lì,LMS clip pack,刀口很锋利。,0,0,0,0,
轻轻,lightly,familiar,34,Description / adverb;clip-pack;LMS clip pack,,audio/words/轻轻.mp3,audio/meanings/lightly.mp3,qīng qīng,LMS clip pack,要轻轻地用。,0,0,0,0,2026-05-14T13:46:05.169Z
歪,crooked,new,35,Description / adverb;clip-pack;LMS clip pack,,audio/words/歪.mp3,audio/meanings/crooked.mp3,wāi,LMS clip pack,木头马上歪了一边。,0,0,0,0,
认真,serious,new,35,Description / adverb;clip-pack;LMS clip pack,,audio/words/认真.mp3,audio/meanings/serious.mp3,rèn zhēn,LMS clip pack,可是做它的人很认真。”,0,0,0,0,
留着,to keep; to leave kept,new,35,Description / adverb;clip-pack;LMS clip pack,,audio/words/留着.mp3,audio/meanings/to-keep;-to-leave-kept.mp3,liú zhe,LMS clip pack,他只是把它留着，放在自己看得见的地方。,0,0,0,0,
中午,noon,known,35,Description / adverb;clip-pack;LMS clip pack,,audio/words/中午.mp3,audio/meanings/noon.mp3,zhōng wǔ,LMS clip pack,Simple modifiers that make scenes clearer while staying learner-friendly.,0,0,0,0,2026-05-14T13:16:53.065Z
半夜,midnight,familiar,35,Description / adverb;clip-pack;LMS clip pack,,audio/words/半夜.mp3,audio/meanings/midnight.mp3,bàn yè,LMS clip pack,Simple modifiers that make scenes clearer while staying learner-friendly.,0,0,0,0,2026-05-14T13:46:13.206Z
短,short,familiar,36,Description / adverb;clip-pack;LMS clip pack,,audio/words/短.mp3,audio/meanings/short.mp3,duǎn,LMS clip pack,Simple modifiers that make scenes clearer while staying learner-friendly.,0,0,0,0,2026-05-14T13:46:20.190Z
假,false,new,36,Description / adverb;clip-pack;LMS clip pack,,audio/words/假.mp3,audio/meanings/false.mp3,jiǎ,LMS clip pack,Simple modifiers that make scenes clearer while staying learner-friendly.,0,0,0,0,
坏,bad,known,36,Description / adverb;clip-pack;LMS clip pack,,audio/words/坏.mp3,audio/meanings/bad.mp3,huài,LMS clip pack,Simple modifiers that make scenes clearer while staying learner-friendly.,0,0,0,0,2026-05-14T13:46:22.750Z
李贤,Lee Hyun,familiar,36,Fixed LMS term;clip-pack;LMS clip pack,,audio/words/李贤.mp3,audio/meanings/Lee-Hyun.mp3,Lǐ Xián,LMS clip pack,Recurring names and setting terms worth knowing so future LMS stories can name the world directly.,0,0,0,0,2026-05-14T13:46:31.087Z
李夏妍,Lee Hayan,new,36,Fixed LMS term;clip-pack;LMS clip pack,,audio/words/李夏妍.mp3,audio/meanings/Lee-Hayan.mp3,Lǐ Xià yán,LMS clip pack,Recurring names and setting terms worth knowing so future LMS stories can name the world directly.,0,0,0,0,
杂草,Weed,known,37,Fixed LMS term;clip-pack;LMS clip pack,,audio/words/杂草.mp3,audio/meanings/Weed.mp3,Zá Cǎo,LMS clip pack,Recurring names and setting terms worth knowing so future LMS stories can name the world directly.,0,0,0,0,2026-05-14T13:46:39.486Z
皇家之路,Royal Road,new,37,Fixed LMS term;clip-pack;LMS clip pack,,audio/words/皇家之路.mp3,audio/meanings/Royal-Road.mp3,huáng jiā zhī lù,LMS clip pack,Recurring names and setting terms worth knowing so future LMS stories can name the world directly.,0,0,0,0,
罗森海姆,Rosenheim,new,37,Fixed LMS term;clip-pack;LMS clip pack,,audio/words/罗森海姆.mp3,audio/meanings/Rosenheim.mp3,Luó sēn hǎi mǔ,LMS clip pack,Recurring names and setting terms worth knowing so future LMS stories can name the world directly.,0,0,0,0,
塞拉堡,Serabourg,new,37,Fixed LMS term;clip-pack;LMS clip pack,,audio/words/塞拉堡.mp3,audio/meanings/Serabourg.mp3,Sài lā bǎo,LMS clip pack,Recurring names and setting terms worth knowing so future LMS stories can name the world directly.,0,0,0,0,
扎哈布,Zahab,new,37,Fixed LMS term;clip-pack;LMS clip pack,,audio/words/扎哈布.mp3,audio/meanings/Zahab.mp3,Zhā hā bù,LMS clip pack,Recurring names and setting terms worth knowing so future LMS stories can name the world directly.,0,0,0,0,
月光雕刻师,Moonlight Sculptor,new,38,Fixed LMS term;clip-pack;LMS clip pack,,audio/words/月光雕刻师.mp3,audio/meanings/Moonlight-Sculptor.mp3,yuè guāng diāo kè shī,LMS clip pack,Recurring names and setting terms worth knowing so future LMS stories can name the world directly.,0,0,0,0,
雕刻店,sculpture shop,new,38,Fixed LMS term;clip-pack;LMS clip pack,,audio/words/雕刻店.mp3,audio/meanings/sculpture-shop.mp3,diāo kè diàn,LMS clip pack,Recurring names and setting terms worth knowing so future LMS stories can name the world directly.,0,0,0,0,
秘密职业,hidden class,new,38,Fixed LMS term;clip-pack;LMS clip pack,,audio/words/秘密职业.mp3,audio/meanings/hidden-class.mp3,mì mì zhí yè,LMS clip pack,Recurring names and setting terms worth knowing so future LMS stories can name the world directly.,0,0,0,0,
